URL,Size,# of outlinks,Content-type
https://www.foxnews.com/opinion/christen-limbaugh-god-speaks-notes.amp,68132,138,TEXT/HTML
https://www.foxnews.com/us/las-vegas-pigeons-wear-tiny-cowboy-hats,68006,172,TEXT/HTML
https://www.foxnews.com/health/california-mom-daughter-self-quarantine-coronavirus-neighbors-cops,66467,167,TEXT/HTML
https://www.foxnews.com/category/travel/regions/central-america,63585,176,TEXT/HTML
https://www.foxnews.com/auto/test-drive-the-2020-ford-escape-hybrid-is-a-40-mpg-machine.amp,67946,132,TEXT/HTML
https://www.foxnews.com/sports/big-east-conference-mens-basketball-championship-history,88225,180,TEXT/HTML
https://www.foxnews.com/sports/tony-fernandez-mlb-all-star-dies-kidney-disease,67192,172,TEXT/HTML
https://www.foxnews.com/science/explorers-ramp-up-search-for-17th-century-treasure-laden-shipwreck.amp,67912,139,TEXT/HTML
https://www.foxnews.com/world/australia-family-headstone-offensive-picture.amp,67841,135,TEXT/HTML
https://www.foxnews.com/politics/vindman-will-not-be-investigated-after-ouster-army-secretary-says,77690,177,TEXT/HTML
https://www.foxnews.com/entertainment/shania-twain-extending-lets-go-las-vegas-residency,74261,184,TEXT/HTML
https://www.foxnews.com/opinion/andy-puzder-us-economy-is-going-strong-despite-predictions-of-doom-and-gloom,84970,181,TEXT/HTML
https://www.foxnews.com/travel/woman-minnie-mouse-costume-brawling-security-guard-las-vegas,68024,169,TEXT/HTML
https://www.foxnews.com/us/army-drill-sergeant-at-fort-benning-suspended-after-heated-shoving-match-caught-on-video,64812,165,TEXT/HTML
https://www.foxnews.com/science/wwi-helmets-protect-against-shock-waves-as-well-as-modern-helmets-scientists-discover.amp,72910,139,TEXT/HTML
https://www.foxnews.com/sports/sanchez-boone-not-sure-there-was-no-sign-stealing-in-2019,64282,162,TEXT/HTML
https://www.foxnews.com/category/science/natural-science/physics,63988,177,TEXT/HTML
https://www.foxnews.com/us/jimmy-hoffa-associate-charles-chuckie-obrien-dies-at-86,71095,168,TEXT/HTML
https://www.foxnews.com/tech/new-laser-guided-artillery-round-destroys-moving-target,73863,169,TEXT/HTML
https://www.foxnews.com/entertainment/lady-gaga-falls-off-las-vegas-concert-stage,70043,183,TEXT/HTML
https://www.foxnews.com/politics/democratic-party-nonreligious-voters,75825,176,TEXT/HTML
https://www.foxnews.com/us/las-vegas-k-9-stabbed-recovering,71628,175,TEXT/HTML
https://www.foxnews.com/tech/space-force-looking-for-ideas-on-what-it-should-call-its-members,72923,174,TEXT/HTML
https://www.foxnews.com/politics/florida-governor-orders-probe-of-agency-whose-ceo-received-4-2m-in-paid-time-off,79940,172,TEXT/HTML
https://www.foxnews.com/sports/cole-starts-yankees-tenure-with-questions-about-astros,60608,163,TEXT/HTML
https://www.foxnews.com/science/will-cannonball-discovery-lead-to-lost-galleons-sunken-treasure,78522,169,TEXT/HTML
https://www.foxnews.com/tech/how-the-modern-combat-helmet-was-born-in-the-trenches-of-france,77490,161,TEXT/HTML
https://www.foxnews.com/us/protesters-wreck-college-republicans-info-table-spit-on-us-flag-at-uc-santa-cruz-video-shows,69786,171,TEXT/HTML
https://www.foxnews.com/auto/ryan-newman-crash-how-it-happened.amp,65631,131,TEXT/HTML
https://www.foxnews.com/us/veteran-four-military-branches,88342,182,TEXT/HTML
https://www.foxnews.com/opinion/sneaky-leaky-james-comey-the-inspector-general-takes-apart-the-former-fbi-directors-excuses-for-his-actions,71732,170,TEXT/HTML
https://www.foxnews.com/us/chicago-boy-11-shot-in-neck-by-7-year-old-sister-reports,63869,166,TEXT/HTML
https://www.foxnews.com/science/world-war-i-battlecruiser-wreck-discovered-falkland-islands,69084,169,TEXT/HTML
https://www.foxnews.com/tech/experts-discover-christopher-columbus-anchor-at-caribbean-shipwreck-site,75548,167,TEXT/HTML
https://www.foxnews.com/auto/history-daytona-500,79470,169,TEXT/HTML
https://www.foxnews.com/science/anchor-from-most-valuable-shipwreck-in-history-found,70746,170,TEXT/HTML
https://www.foxnews.com/person/r/karl-rove,63469,168,TEXT/HTML
https://www.foxnews.com/politics/bernie-sanders-tears-into-michael-bloomberg-says-dem-billionaire-cant-beat-trump,85522,193,TEXT/HTML
https://www.foxnews.com/auto/general-motors-cruise-origin-driving-shuttle-detroit.amp,64999,133,TEXT/HTML
https://www.foxnews.com/us/graphic-video-released-by-las-vegas-police,72796,170,TEXT/HTML
https://www.foxnews.com/auto/chevrolet-impala-extinct,65222,169,TEXT/HTML
https://www.foxnews.com/opinion/christen-limbaugh-bloom-become-part-of-a-legacy-that-matters.amp,68561,137,TEXT/HTML
https://www.foxnews.com/politics/iowa-dem-party-blames-caucus-fiasco-on-coding-issue-vows-to-release-results-as-soon-as-possible,101412,180,TEXT/HTML
https://www.foxnews.com/tech/emergency-apps-self-destructing-emails-and-more-tech-qa,70194,169,TEXT/HTML
https://www.foxnews.com/auto/trump-daytona-500-the-beast-limo.amp,71976,141,TEXT/HTML
https://www.foxnews.com/tech/google-apps-can-scan-and-share-your-gmail-data-with-consent,71245,172,TEXT/HTML
https://www.foxnews.com/opinion/gutfeld-joker-real-maniacs,72503,172,TEXT/HTML
https://www.foxnews.com/auto/2021-ford-bronco-photographed,70739,174,TEXT/HTML
https://www.foxnews.com/faith-values/ravi-zacharias-question-christian,70841,169,TEXT/HTML
https://www.foxnews.com/entertainment/las-vegas-strip-headliner-terry-fator-cuts-puppet-trump-from-ventriloquist-show-at-request-of-mirage,75202,181,TEXT/HTML
https://www.foxnews.com/auto/motiv-single-seat-autonomous-car.amp,65867,133,TEXT/HTML
https://www.foxnews.com/opinion/christen-limbaugh-bloom-joker-movie-upset-me.amp,70071,138,TEXT/HTML
https://www.foxnews.com/tech/falling-for-phishing-email-can-be-catastrophic-heres-why,65239,165,TEXT/HTML
https://www.foxnews.com/auto/2021-ford-bronco-revealed.amp,64726,135,TEXT/HTML
https://www.foxnews.com/media/hillary-email-scandal-italy-art-exhibit,69707,172,TEXT/HTML
https://www.foxnews.com/opinion/kimberly-strassel-media-wage-relentless-crusade-to-destroy-trump,74804,170,TEXT/HTML
https://www.foxnews.com/world/venezuelas-maduro-warns-of-guaido-arrest.amp,67640,134,TEXT/HTML
https://www.foxnews.com/travel/las-vegas-new-slogan-what-happens-here-stays-here,66956,169,TEXT/HTML
https://www.foxnews.com/auto/gordon-murrays-t-50-supercar,66515,170,TEXT/HTML
https://www.foxnews.com/tech/ignore-that-cookie-monster-cat-email-from-the-state-department,60821,169,TEXT/HTML
https://www.foxnews.com/opinion/steve-levy-on-stop-and-frisk-bloomberg-should-have-stood-his-ground-instead-of-being-inauthentic.amp,70652,134,TEXT/HTML
https://www.foxnews.com/auto/2021-ford-bronco-baja-1000,67184,169,TEXT/HTML
https://www.foxnews.com/media/frank-luntz-political-discourse-trump-connolly-roy,69308,172,TEXT/HTML
https://www.foxnews.com/opinion/mike-dunleavy-its-past-time-for-congress-to-ratify-the-usmca-and-deliver-an-economic-victory-for-american-workers,78380,170,TEXT/HTML
https://www.foxnews.com/us/fake-robocalls-justice-department,74883,172,TEXT/HTML
https://www.foxnews.com/auto/gm-autonomous-car-company-cruise-origin.amp,67292,132,TEXT/HTML
https://www.foxnews.com/world/us-russia-sanctions-venezuela-maduro-crude-oil-rosneft-trading,76639,173,TEXT/HTML
https://www.foxnews.com/food-drink/youtuber-dominos-tip-2020,63705,170,TEXT/HTML
https://www.foxnews.com/opinion/ces-2020-leaders-las-vegas-gary-shapiro,77972,170,TEXT/HTML
https://www.foxnews.com/us/sammy-the-dog-barks-alarm-saving-georgia-family-from-fire-inside-home,66953,170,TEXT/HTML
https://www.foxnews.com/tech/6-smart-ways-to-manage-your-inbox-and-email-overload,81455,170,TEXT/HTML
https://www.foxnews.com/auto/baby-ford-bronco,66146,173,TEXT/HTML
https://www.foxnews.com/person/l/steve-levy,58340,167,TEXT/HTML
https://www.foxnews.com/real-estate/what-is-house-hacking-and-how-can-you-do-it.amp,74055,143,TEXT/HTML
https://www.foxnews.com/us/florida-firefighters-christmas-blaze,74742,178,TEXT/HTML
https://www.foxnews.com/tech/pigeonbot-first-bird-wing-robot,66065,170,TEXT/HTML
https://www.foxnews.com/food-drink/bartender-illinois-200-tip,64517,169,TEXT/HTML
https://www.foxnews.com/world/which-countries-are-considered-the-most-corrupt,70086,167,TEXT/HTML
https://www.foxnews.com/science/tiny-xenobots-cells-heal-bodies-clean-environment,66094,169,TEXT/HTML
https://www.foxnews.com/us/pennsylvania-grapples-with-critical-firefighter-shortage-is-your-state-next,76038,167,TEXT/HTML
https://www.foxnews.com/entertainment/harrison-ford-wont-face-punishment-in-airport-runway-incident.amp,64869,129,TEXT/HTML
https://www.foxnews.com/category/travel/general/home-rentals,61691,177,TEXT/HTML
https://www.foxnews.com/politics/doj-investigates-the-investigators-5-internal-probes-underway-on-russia-ukraine-and-more,89388,183,TEXT/HTML
https://www.foxnews.com/tech/digit-walking-robot-for-sale,66640,172,TEXT/HTML
https://www.foxnews.com/world/venezuela-guaido-protests-caracas-airport-maduro-trump-support-socialism,83895,177,TEXT/HTML
https://www.foxnews.com/opinion/rush-limbaugh-brother-friend-david-limbaugh,92839,179,TEXT/HTML
https://www.foxnews.com/science/martian-meteor-collision-may-have-triggered-a-1000-foot-tsunami,71382,170,TEXT/HTML
https://www.foxnews.com/category/lifestyle/real-estate/buying,61927,177,TEXT/HTML
https://www.foxnews.com/media/karl-rove-iowa-caucus-dems-incompetence.amp,70169,150,TEXT/HTML
https://www.foxnews.com/politics/bernie-sanders-slams-bloomberg-says-trump-will-chew-him-up-and-spit-him-out-should-he-become-the-democratic-nominee,74265,170,TEXT/HTML
https://www.foxnews.com/politics/app-used-in-iowa-democratic-caucus-fiasco-linked-to-former-clinton-campaign,90591,182,TEXT/HTML
https://www.foxnews.com/real-estate/9-home-improvement-projects-that-are-easier-and-often-cheaper-in-the-winter,81274,177,TEXT/HTML
https://www.foxnews.com/food-drink/bartender-tiktok-video-paycheck-tipping.amp,67429,140,TEXT/HTML
https://www.foxnews.com/media/new-hampshire-business-owner-left-venezuela-bernie-sanders-socialism,72741,176,TEXT/HTML
https://www.foxnews.com/opinion/christen-limbaugh-bloom-let-god-give-you-a-new-focus-for-the-year-ahead.amp,70027,137,TEXT/HTML
https://www.foxnews.com/category/us/democratic-party,64736,177,TEXT/HTML
https://www.foxnews.com/science/curiosity-rover-spots-shiny-object-on-mars-and-nasa-isnt-sure-what-it-is,65026,168,TEXT/HTML
https://www.foxnews.com/person/j/katie-jackson,54877,167,TEXT/HTML
https://www.foxnews.com/health/what-happens-when-you-hold-breath,72358,175,TEXT/HTML
https://www.foxnews.com/category/person/beto-orourke,64736,177,TEXT/HTML
https://www.foxnews.com/lifestyle/kate-blogger-before-and-after-photos,69071,169,TEXT/HTML
https://www.foxnews.com/real-estate/topeka-kansas-pay-move,68146,171,TEXT/HTML
https://www.foxnews.com/science/nasa-rover-methane-mars,81348,183,TEXT/HTML
https://www.foxnews.com/opinion/intolerance-left-self-awareness-david-limbaugh,83793,175,TEXT/HTML
https://www.foxnews.com/world/citgo-6-venezuela-disappearance-house-arrest,90642,178,TEXT/HTML
https://www.foxnews.com/us/2020-bible-year-christian,85672,187,TEXT/HTML
https://www.foxnews.com/person/l/david-limbaugh,52627,163,TEXT/HTML
https://www.foxnews.com/science/nasa-chief-scientist-announcements-life-on-mars,74669,173,TEXT/HTML
https://www.foxnews.com/us/bear-loose-california-monrovia-school.amp,67232,135,TEXT/HTML
https://www.foxnews.com/science/photos-may-depict-john-demjanjuk-as-nazi-sobibor-death-camp-guard-berlin-museum,74008,170,TEXT/HTML
https://www.foxnews.com/science/dinosaurs/index.html,62338,177,TEXT/HTML
https://www.foxnews.com/world/auschwitz-birkenau-anniversary-a-look-back-at-75-years-since-liberation,105330,150,TEXT/HTML
https://www.foxnews.com/person/i/chris-irvine,56407,168,TEXT/HTML
https://www.foxnews.com/science/mars-was-once-covered-in-wide-raging-rivers,65554,169,TEXT/HTML
https://www.foxnews.com/opinion/david-limbaugh-the-democratic-predicament.amp,69948,139,TEXT/HTML
https://www.foxnews.com/health/tennessee-doctor-wife-see-coronavirus-turn-their-cruise-vacation-into-a-nightmare-as-wife-tests-positive.amp,69469,136,TEXT/HTML
https://www.foxnews.com/politics/trump-venezuelan-opposition-guaido-white-house,77923,173,TEXT/HTML
https://www.foxnews.com/tech/pentagon-wants-to-design-unmanned-flying-gun.amp,65971,137,TEXT/HTML
https://www.foxnews.com/science/mars-life-ancient-oasis-nasa.amp,69544,141,TEXT/HTML
https://www.foxnews.com/us/holocaust-survivor-jerry-wartski-auschwitz-liberation,99881,184,TEXT/HTML
https://www.foxnews.com/science/loch-ness-monster-hunt-continues-as-scientists-turn-to-dna-sampling,68978,167,TEXT/HTML
https://www.foxnews.com/opinion/karl-rove-dem-presidential-candidates-to-face-three-big-tests-in-nevada-south-carolina-and-super-tuesday.amp,67376,136,TEXT/HTML
https://www.foxnews.com/health/is-coronavirus-here-to-stay,63864,169,TEXT/HTML
https://www.foxnews.com/tech/pentagon-seeks-to-harness-insect-brains-for-conscious-robots,65874,167,TEXT/HTML
https://www.foxnews.com/transcript/americans-evacuated-from-diamond-princess-cruise-ship-now-under-two-week-quarantine-in-us,166996,153,TEXT/HTML
https://www.foxnews.com/auto/2020-jeep-wrangler-diesel-price,67102,170,TEXT/HTML
https://www.foxnews.com/tech/secretive-government-agency-darpa-underground-lair,70663,170,TEXT/HTML
https://www.foxnews.com/travel/british-airways-suspends-all-flights-to-china-amid-coronavirus,69042,170,TEXT/HTML
https://www.foxnews.com/world/holocaust-auschwitz-liberation-75-anniversary,90170,182,TEXT/HTML
https://www.foxnews.com/science/loch-ness-monster-mystery-solved,70746,167,TEXT/HTML
https://www.foxnews.com/health/is-chicken-thigh-fat-good-for-you.amp,65848,134,TEXT/HTML
https://www.foxnews.com/health/how-is-coronavirus-transmitted,68090,171,TEXT/HTML
https://www.foxnews.com/auto/diesel-ram-pickups-recalled-fire-risk,61354,166,TEXT/HTML
https://www.foxnews.com/auto/2020-ram-1500-ecodiesel-32-mpg,62318,168,TEXT/HTML
https://www.foxnews.com/auto/leak-2021-cadillac-escalade,64037,171,TEXT/HTML
https://www.foxnews.com/health/coronavirus-11-american-cruise-ship-passengers-test-positive-for-coronavirus-118-new-deaths-reported.amp,80636,155,TEXT/HTML
https://www.foxnews.com/world/auschwitz-liberation-75-years-later-artists-who-died-in-the-concentration-camp,77341,184,TEXT/HTML
https://www.foxnews.com/science/fossil-of-real-life-loch-ness-monster-found-in-antarctica-was-the-biggest-sea-dinosaur-ever,68175,167,TEXT/HTML
https://www.foxnews.com/health/what-is-dry-fasting,64705,169,TEXT/HTML
https://www.foxnews.com/health/coronavirus-declared-public-health-emergency-in-us,63874,165,TEXT/HTML
https://www.foxnews.com/auto/2021-cadillac-escalade-super-cruise.amp,65153,134,TEXT/HTML
https://www.foxnews.com/auto/test-drive-the-2020-ram-1500-ecodiesel-is-ready-for-the-long-haul,67301,169,TEXT/HTML
https://www.foxnews.com/tech/army-using-gamers-brain-waves-to-train-military-robots.amp,65989,134,TEXT/HTML
https://www.foxnews.com/auto/diesel-dodge-lowliner-pickup-ram-custom,66978,169,TEXT/HTML
https://www.foxnews.com/auto/cadillacs-semi-autonomous-super-cruise-hits-the-road-and-takes-the-wheel,75659,168,TEXT/HTML
https://www.foxnews.com/tech/loch-ness-monster-history.amp,75259,157,TEXT/HTML
https://www.foxnews.com/us/holocaust-survivor-irene-buchman-auschwitz-birkenau-anniversary,99738,183,TEXT/HTML
https://www.foxnews.com/health/what-is-asthma-what-to-know-about-the-respiratory-conditon.amp,70801,135,TEXT/HTML
https://www.foxnews.com/science/is-this-chinas-loch-ness-monster-footage-goes-viral,69295,174,TEXT/HTML
https://www.foxnews.com/world/pope-benedict-francis-priest-celibacy-married-book,72818,167,TEXT/HTML
https://www.foxnews.com/auto/2020-ram-1500-diesel-price-revealed-beats-chevy-and-ford,66457,170,TEXT/HTML
https://www.foxnews.com/tech/army-technology-see-through-walls-and-identify-people,68635,169,TEXT/HTML
https://www.foxnews.com/category/entertainment/genres/dance,62721,177,TEXT/HTML
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-accused-prosecutors-withholding-college-admissions-scandal-evidence,80690,189,TEXT/HTML
https://www.foxnews.com/health/vatican-coronavirus-response-masks,64479,172,TEXT/HTML
https://www.foxnews.com/auto/nikola-badger-electric-pickup-tesla-cybertruck.amp,67865,138,TEXT/HTML
https://www.foxnews.com/category/health/respiratory-health/asthma,63660,177,TEXT/HTML
https://www.foxnews.com/world/france-anti-christian-anti-semitism-rises,77828,182,TEXT/HTML
https://www.foxnews.com/science/unexplained-lights-extraterrestrial-interstellar-communication-lasers,69478,171,TEXT/HTML
https://www.foxnews.com/auto/supertruck-electric-ford-f-150-debuts-by-towing-a-train,69941,172,TEXT/HTML
https://www.foxnews.com/world/pope-francis-receives-kiss-on-forehead-from-front-row-admirer,67762,169,TEXT/HTML
https://www.foxnews.com/real-estate/lori-loughlin-mossimo-giannulli-list-home.amp,67759,139,TEXT/HTML
https://www.foxnews.com/entertainment/derek-hough-vegas-residency-jlo-inspired.amp,68048,139,TEXT/HTML
https://www.foxnews.com/real-estate/antonio-brown-lists-pennsylvania-mansion-for-2-3-million,70976,176,TEXT/HTML
https://www.foxnews.com/world/pope-francis-apology-slapping-womans-hand,70314,172,TEXT/HTML
https://www.foxnews.com/auto/arizonas-nikola-motor-company-touts-production-of-hydrogen-powered-semitrucks,85856,179,TEXT/HTML
https://www.foxnews.com/science/life-on-mars-expert-claims-nasa-photos,75175,178,TEXT/HTML
https://www.foxnews.com/person/d/harmeet-k-dhillon,61990,168,TEXT/HTML
https://www.foxnews.com/science/were-alien-secrets-hidden-in-roswell-and-area-51-project-blue-book-ufo-hunters-investigate,77558,178,TEXT/HTML
https://www.foxnews.com/auto/the-electric-rivian-r1t-pickup-tank,62698,171,TEXT/HTML
https://www.foxnews.com/politics/klobuchar-calls-out-buttigieg-for-losing-past-campaigns,80116,170,TEXT/HTML
https://www.foxnews.com/person/s/kimberley-a-strassel,59966,168,TEXT/HTML
https://www.foxnews.com/entertainment/derek-hough-leaving-dancing-with-the-stars-for-jennifer-lopezs-new-dance-show,73826,182,TEXT/HTML
https://www.foxnews.com/opinion/kimberley-strassel-bloomberg-will-ensure-his-own-defeat-by-trying-to-imitate-sanders.amp,67378,137,TEXT/HTML
https://www.foxnews.com/category/person/lori-loughlin,65979,175,TEXT/HTML
https://www.foxnews.com/person/h/justin-haskins,61645,170,TEXT/HTML
https://www.foxnews.com/science/nasa-denies-living-insect-reptile-like-creatures-on-mars,73953,174,TEXT/HTML
https://www.foxnews.com/us/homelessness-san-francisco-statistics,75064,176,TEXT/HTML
